dataset,exercise_set,question,answer,grade,min_grade,max_grade,subject,exercise_type,isced_level,language,rubric,desired_answer,metadata
arasag,44,ماهي الجرائم المترتبة عن عملية إختراق لموقع  على الشبكة؟,الوصول إلى البيانات ، سرقتها أو تعديلها أو حذفها بغير حق ، تشويه الموقع .,3,0.0,5.0,cybercrimes,short_answer,7,arabic,,تغيير أو سرقة أو  إزالة المعلومات التي يطالها المخترق، تخريب وتعطيل الأجهزة، تغيير وجه المواقع ، تبطئة حركة التصفح وانقطاعها على فترات.,"{""question_type"": ""اٍشرح""}"
arasag,44,ماهي الجرائم المترتبة عن عملية إختراق لموقع  على الشبكة؟,سرقة المعلومات، تغيير المعلومات، حذف المعلومات، تغيير وجه الموقع.,3,0.0,5.0,cybercrimes,short_answer,7,arabic,,تغيير أو سرقة أو  إزالة المعلومات التي يطالها المخترق، تخريب وتعطيل الأجهزة، تغيير وجه المواقع ، تبطئة حركة التصفح وانقطاعها على فترات.,"{""question_type"": ""اٍشرح""}"
arasag,44,ماهي الجرائم المترتبة عن عملية إختراق لموقع  على الشبكة؟,سرقة المعلومات ، إتلافها أو تغييرها ، إتلاف و تخريب الأجهزة ، تغيير الموقع ,4,0.0,5.0,cybercrimes,short_answer,7,arabic,,تغيير أو سرقة أو  إزالة المعلومات التي يطالها المخترق، تخريب وتعطيل الأجهزة، تغيير وجه المواقع ، تبطئة حركة التصفح وانقطاعها على فترات.,"{""question_type"": ""اٍشرح""}"
arasag,44,ماهي الجرائم المترتبة عن عملية إختراق لموقع  على الشبكة؟,التجسس و احتيال الخصوصية، تدمير انظمة و تكسيرها، تغيير وجه صفحة,4,0.0,5.0,cybercrimes,short_answer,7,arabic,,تغيير أو سرقة أو  إزالة المعلومات التي يطالها المخترق، تخريب وتعطيل الأجهزة، تغيير وجه المواقع ، تبطئة حركة التصفح وانقطاعها على فترات.,"{""question_type"": ""اٍشرح""}"
arasag,44,ماهي الجرائم المترتبة عن عملية إختراق لموقع  على الشبكة؟,سرقة البيانات و تخريبها. ,1,0.0,5.0,cybercrimes,short_answer,7,arabic,,تغيير أو سرقة أو  إزالة المعلومات التي يطالها المخترق، تخريب وتعطيل الأجهزة، تغيير وجه المواقع ، تبطئة حركة التصفح وانقطاعها على فترات.,"{""question_type"": ""اٍشرح""}"
arasag,44,ماهي الجرائم المترتبة عن عملية إختراق لموقع  على الشبكة؟,الاستيلاء المعلومات لتغييرها أو استعمالها لأغراض غير قانونية، تغيير شكل الموقع.,3,0.0,5.0,cybercrimes,short_answer,7,arabic,,تغيير أو سرقة أو  إزالة المعلومات التي يطالها المخترق، تخريب وتعطيل الأجهزة، تغيير وجه المواقع ، تبطئة حركة التصفح وانقطاعها على فترات.,"{""question_type"": ""اٍشرح""}"
arasag,44,ماهي الجرائم المترتبة عن عملية إختراق لموقع  على الشبكة؟,سرقة المعلومات أو تغييرها أو اتلافها، التجسس، تغيير وجه الموقع ,3,0.0,5.0,cybercrimes,short_answer,7,arabic,,تغيير أو سرقة أو  إزالة المعلومات التي يطالها المخترق، تخريب وتعطيل الأجهزة، تغيير وجه المواقع ، تبطئة حركة التصفح وانقطاعها على فترات.,"{""question_type"": ""اٍشرح""}"
arasag,44,ماهي الجرائم المترتبة عن عملية إختراق لموقع  على الشبكة؟,استغلال عيوب البرامج، انشاء مواقع انتحال الشخصية، تثبيت برامج التجسس كبرنامج تسجيل نقرات لوحة المفاتيح، الاقتحام والتسلل، إغراق الرسائل، الفيروسات. ,2,0.0,5.0,cybercrimes,short_answer,7,arabic,,تغيير أو سرقة أو  إزالة المعلومات التي يطالها المخترق، تخريب وتعطيل الأجهزة، تغيير وجه المواقع ، تبطئة حركة التصفح وانقطاعها على فترات.,"{""question_type"": ""اٍشرح""}"
arasag,44,ماهي الجرائم المترتبة عن عملية إختراق لموقع  على الشبكة؟,"تغيير الموقع, سرقة كلمات مرور المستخدمين, سرقة المعلومات المتبادلة عبر الموقع.",2,0.0,5.0,cybercrimes,short_answer,7,arabic,,تغيير أو سرقة أو  إزالة المعلومات التي يطالها المخترق، تخريب وتعطيل الأجهزة، تغيير وجه المواقع ، تبطئة حركة التصفح وانقطاعها على فترات.,"{""question_type"": ""اٍشرح""}"
arasag,44,ماهي الجرائم المترتبة عن عملية إختراق لموقع  على الشبكة؟,"سرقة المعلومات , تغيير أو حذف المعلومات , تغيير وجه الموقع",3,0.0,5.0,cybercrimes,short_answer,7,arabic,,تغيير أو سرقة أو  إزالة المعلومات التي يطالها المخترق، تخريب وتعطيل الأجهزة، تغيير وجه المواقع ، تبطئة حركة التصفح وانقطاعها على فترات.,"{""question_type"": ""اٍشرح""}"
arasag,44,ماهي الجرائم المترتبة عن عملية إختراق لموقع  على الشبكة؟,"سرقة او اتلاف المعلومات , تعطيل و تخريب و ايقاف الموقع, تغيير واجهة الموقع تغيير و تصميم واجهة الموقع و تبديل المعلومات التي يحتويها .",4,0.0,5.0,cybercrimes,short_answer,7,arabic,,تغيير أو سرقة أو  إزالة المعلومات التي يطالها المخترق، تخريب وتعطيل الأجهزة، تغيير وجه المواقع ، تبطئة حركة التصفح وانقطاعها على فترات.,"{""question_type"": ""اٍشرح""}"
arasag,44,ماهي الجرائم المترتبة عن عملية إختراق لموقع  على الشبكة؟,"تغيير محتوى الصفحات , تغيير البيانات للمستخدمين , سرقة البيانات و المعلومات .",3,0.0,5.0,cybercrimes,short_answer,7,arabic,,تغيير أو سرقة أو  إزالة المعلومات التي يطالها المخترق، تخريب وتعطيل الأجهزة، تغيير وجه المواقع ، تبطئة حركة التصفح وانقطاعها على فترات.,"{""question_type"": ""اٍشرح""}"
arasag,44,ماهي الجرائم المترتبة عن عملية إختراق لموقع  على الشبكة؟,تبطيء حركة التصفح في فترات منتظمة، تعذر الدخول لبيانات المستخدمين، سرقة و تغيير وإتلاف المعلومات  السرية ، تغيير وجه الموقع، تخريب الموقع.,4,0.0,5.0,cybercrimes,short_answer,7,arabic,,تغيير أو سرقة أو  إزالة المعلومات التي يطالها المخترق، تخريب وتعطيل الأجهزة، تغيير وجه المواقع ، تبطئة حركة التصفح وانقطاعها على فترات.,"{""question_type"": ""اٍشرح""}"
arasag,44,ماهي الجرائم المترتبة عن عملية إختراق لموقع  على الشبكة؟,سرقة البيانات ، تخريب او تعديل البيانات ، تغيير صفحات المواقع ، سرقة الهوية و كلمات السر .,4,0.0,5.0,cybercrimes,short_answer,7,arabic,,تغيير أو سرقة أو  إزالة المعلومات التي يطالها المخترق، تخريب وتعطيل الأجهزة، تغيير وجه المواقع ، تبطئة حركة التصفح وانقطاعها على فترات.,"{""question_type"": ""اٍشرح""}"
arasag,44,ماهي الجرائم المترتبة عن عملية إختراق لموقع  على الشبكة؟,انتهاك حرمة الغير ، انتهاك خصوصية المستخدم.,2,0.0,5.0,cybercrimes,short_answer,7,arabic,,تغيير أو سرقة أو  إزالة المعلومات التي يطالها المخترق، تخريب وتعطيل الأجهزة، تغيير وجه المواقع ، تبطئة حركة التصفح وانقطاعها على فترات.,"{""question_type"": ""اٍشرح""}"
arasag,44,ماهي الجرائم المترتبة عن عملية إختراق لموقع  على الشبكة؟,تبطئ حركة التصفح في المواقع و إنقطاعها بشكل منتظم و في بعض الأحيان التعثر للدخول إلى البيانات الشخصية ، الجوسسة و انتهاك الخصوصيات. ,3,0.0,5.0,cybercrimes,short_answer,7,arabic,,تغيير أو سرقة أو  إزالة المعلومات التي يطالها المخترق، تخريب وتعطيل الأجهزة، تغيير وجه المواقع ، تبطئة حركة التصفح وانقطاعها على فترات.,"{""question_type"": ""اٍشرح""}"
arasag,44,ماهي الجرائم المترتبة عن عملية إختراق لموقع  على الشبكة؟,جرائم مالية(سرقة الأموال ، سطو على حسابات وأرقام بطاقات الائتمان)، التعدي الالكتروني ، النهب و الاحتيال الجرائم المرتبطة بتشكيل الهوية الاسلامية و نشر الثقافات و الصور الاباحية مما يأثر على المراهقين و الاطفال .,1,0.0,5.0,cybercrimes,short_answer,7,arabic,,تغيير أو سرقة أو  إزالة المعلومات التي يطالها المخترق، تخريب وتعطيل الأجهزة، تغيير وجه المواقع ، تبطئة حركة التصفح وانقطاعها على فترات.,"{""question_type"": ""اٍشرح""}"
arasag,44,ماهي الجرائم المترتبة عن عملية إختراق لموقع  على الشبكة؟,استغلال بيانات المستخدمين بابتزازهم او نشر هذه البيانات...المقصود في هذه النقطة ان بيانات المستخدم سرية لكن باختراق الموقع لن تصبح سرية، سرقة البيانات ، اختراق زوار الموقع باستخدام حصان طروادة فور دخول المستخدم للموقع ، جريمة نشر صور مسيئة على صفحة الموقع، اغراق الموقع و اسقاطه نهائيا.,3,0.0,5.0,cybercrimes,short_answer,7,arabic,,تغيير أو سرقة أو  إزالة المعلومات التي يطالها المخترق، تخريب وتعطيل الأجهزة، تغيير وجه المواقع ، تبطئة حركة التصفح وانقطاعها على فترات.,"{""question_type"": ""اٍشرح""}"
arasag,44,ماهي الجرائم المترتبة عن عملية إختراق لموقع  على الشبكة؟,سرقة واتلاف و تغيير المعلومات، تركيب برمجيات التتبع و تسجيل نقرات لوحة المفاتيح من أجل سرقة كلمات المرور و رقم البطاقة الائتمانية. ,3,0.0,5.0,cybercrimes,short_answer,7,arabic,,تغيير أو سرقة أو  إزالة المعلومات التي يطالها المخترق، تخريب وتعطيل الأجهزة، تغيير وجه المواقع ، تبطئة حركة التصفح وانقطاعها على فترات.,"{""question_type"": ""اٍشرح""}"
arasag,44,ماهي الجرائم المترتبة عن عملية إختراق لموقع  على الشبكة؟,ازالة ، سرقة ،تغيير المعلومات الموجودة في الموقع، تغيير واجهة الموقع تخريب او حذف الموقع ككل، تباطئ في حركة تصفح الموقع.,5,0.0,5.0,cybercrimes,short_answer,7,arabic,,تغيير أو سرقة أو  إزالة المعلومات التي يطالها المخترق، تخريب وتعطيل الأجهزة، تغيير وجه المواقع ، تبطئة حركة التصفح وانقطاعها على فترات.,"{""question_type"": ""اٍشرح""}"
arasag,44,ماهي الجرائم المترتبة عن عملية إختراق لموقع  على الشبكة؟,التجسس و انهاك الخصوصية دعوة الى عمل غير قانوني مناقضة للدين التحرش بالأطفال و استغلالهم، جرائم الاختراق.,0,0.0,5.0,cybercrimes,short_answer,7,arabic,,تغيير أو سرقة أو  إزالة المعلومات التي يطالها المخترق، تخريب وتعطيل الأجهزة، تغيير وجه المواقع ، تبطئة حركة التصفح وانقطاعها على فترات.,"{""question_type"": ""اٍشرح""}"
arasag,44,ماهي الجرائم المترتبة عن عملية إختراق لموقع  على الشبكة؟,ربط جهاز الضحية بالمحترف وامكانية التحكم في الجهاز، امكانية تغيير الواجهة او تصميم الموقع ، التجسس و انتهاك الخصوصية، سرقة المعلومات و امكانية تغييرها او اتلافها و حوها، امكانية التشهير او الابتزازات الكشف و النهب,4,0.0,5.0,cybercrimes,short_answer,7,arabic,,تغيير أو سرقة أو  إزالة المعلومات التي يطالها المخترق، تخريب وتعطيل الأجهزة، تغيير وجه المواقع ، تبطئة حركة التصفح وانقطاعها على فترات.,"{""question_type"": ""اٍشرح""}"
arasag,44,ماهي الجرائم المترتبة عن عملية إختراق لموقع  على الشبكة؟,الجوسسة، اتلاف المعلومات و أخذها، القرصنة، التحكم في الشبكة، تحميل برمجيات فاسدة. ,3,0.0,5.0,cybercrimes,short_answer,7,arabic,,تغيير أو سرقة أو  إزالة المعلومات التي يطالها المخترق، تخريب وتعطيل الأجهزة، تغيير وجه المواقع ، تبطئة حركة التصفح وانقطاعها على فترات.,"{""question_type"": ""اٍشرح""}"
arasag,44,ماهي الجرائم المترتبة عن عملية إختراق لموقع  على الشبكة؟,تغيير، حذف البيانات، إنتحال شخصية، قرصنة البيانات، نشر البيانات التي في الموقع إلى العالم. ,3,0.0,5.0,cybercrimes,short_answer,7,arabic,,تغيير أو سرقة أو  إزالة المعلومات التي يطالها المخترق، تخريب وتعطيل الأجهزة، تغيير وجه المواقع ، تبطئة حركة التصفح وانقطاعها على فترات.,"{""question_type"": ""اٍشرح""}"
arasag,44,ماهي الجرائم المترتبة عن عملية إختراق لموقع  على الشبكة؟,المعلومات المطالة بالسرقة أو التغيير أو الحذف، البرامج (الأنظمة) و الأجهزة و تخريبها، تغيير وجه الموقع. ,4,0.0,5.0,cybercrimes,short_answer,7,arabic,,تغيير أو سرقة أو  إزالة المعلومات التي يطالها المخترق، تخريب وتعطيل الأجهزة، تغيير وجه المواقع ، تبطئة حركة التصفح وانقطاعها على فترات.,"{""question_type"": ""اٍشرح""}"
arasag,44,ماهي الجرائم المترتبة عن عملية إختراق لموقع  على الشبكة؟,تغيير محتوى الموقع، تستعمل الموقع للوصول الى مواقع أخرى محجوبة، جريمة اختراق. ,2,0.0,5.0,cybercrimes,short_answer,7,arabic,,تغيير أو سرقة أو  إزالة المعلومات التي يطالها المخترق، تخريب وتعطيل الأجهزة، تغيير وجه المواقع ، تبطئة حركة التصفح وانقطاعها على فترات.,"{""question_type"": ""اٍشرح""}"
arasag,44,ماهي الجرائم المترتبة عن عملية إختراق لموقع  على الشبكة؟,تكسير كلمات المرور، سرقة المعلومات، تغيير أو تزوير البيانات، تعطيل أو تخريب البرامج أو الأجهزة.,3,0.0,5.0,cybercrimes,short_answer,7,arabic,,تغيير أو سرقة أو  إزالة المعلومات التي يطالها المخترق، تخريب وتعطيل الأجهزة، تغيير وجه المواقع ، تبطئة حركة التصفح وانقطاعها على فترات.,"{""question_type"": ""اٍشرح""}"
arasag,44,ماهي الجرائم المترتبة عن عملية إختراق لموقع  على الشبكة؟,تغيير وجه الموقع سرقة معلومات خاصة، سرقة الهوية أو البريد الالكتروني،  انشاء موقع احتيال على شخصيات. ,4,0.0,5.0,cybercrimes,short_answer,7,arabic,,تغيير أو سرقة أو  إزالة المعلومات التي يطالها المخترق، تخريب وتعطيل الأجهزة، تغيير وجه المواقع ، تبطئة حركة التصفح وانقطاعها على فترات.,"{""question_type"": ""اٍشرح""}"
arasag,48,ماهي وظيفة برنامج راصد لوحة المفاتيح؟,  التجسس على المستخدمين عن  طريق تسجيل و تسجيل المعلومات و ارسالها بطريقة اوتوماتيكية.,2,0.0,5.0,cybercrimes,short_answer,7,arabic,,تسجيل جميع ضغطات المفاتيح  وبالتالي كل كلمات المرور المدخلة على الكمبيوتر و أرقام البطاقات الائتمانية لغرض السرقة كما يستعمل أيضا لإثبات الهوية كقياس حيوي سلوكي .,"{""question_type"": ""اٍشرح""}"
arasag,48,ماهي وظيفة برنامج راصد لوحة المفاتيح؟,سرقة المعلومات، اختراق الجهاز، اتلاف الجهاز، معرفة كلمة السر، تغير او حذف المعلومات، رصد نقرات المستعمل و بالتالي معرفة جميع المعلومات المكتوبة.,2,0.0,5.0,cybercrimes,short_answer,7,arabic,,تسجيل جميع ضغطات المفاتيح  وبالتالي كل كلمات المرور المدخلة على الكمبيوتر و أرقام البطاقات الائتمانية لغرض السرقة كما يستعمل أيضا لإثبات الهوية كقياس حيوي سلوكي .,"{""question_type"": ""اٍشرح""}"
arasag,48,ماهي وظيفة برنامج راصد لوحة المفاتيح؟,تسجيل كل ما يكتبه المستخدم على لوحة المفاتيح clavier للحصول على كلمة السر مثلا,2,0.0,5.0,cybercrimes,short_answer,7,arabic,,تسجيل جميع ضغطات المفاتيح  وبالتالي كل كلمات المرور المدخلة على الكمبيوتر و أرقام البطاقات الائتمانية لغرض السرقة كما يستعمل أيضا لإثبات الهوية كقياس حيوي سلوكي .,"{""question_type"": ""اٍشرح""}"
arasag,48,ماهي وظيفة برنامج راصد لوحة المفاتيح؟,الحصول على كلمات السر المستخدم فعند اختراق الحاسب الخاص يقوم المخترق بتثبيت برنامج أو فيروس يسمح له برصد جميع ضربات لوحة المفاتيح.,3,0.0,5.0,cybercrimes,short_answer,7,arabic,,تسجيل جميع ضغطات المفاتيح  وبالتالي كل كلمات المرور المدخلة على الكمبيوتر و أرقام البطاقات الائتمانية لغرض السرقة كما يستعمل أيضا لإثبات الهوية كقياس حيوي سلوكي .,"{""question_type"": ""اٍشرح""}"
arasag,48,ماهي وظيفة برنامج راصد لوحة المفاتيح؟,يقوم بتسجيل نقرات لوحة المفاتيح لكي يستطيع المخترق سرقة كلمة المرور ,2,0.0,5.0,cybercrimes,short_answer,7,arabic,,تسجيل جميع ضغطات المفاتيح  وبالتالي كل كلمات المرور المدخلة على الكمبيوتر و أرقام البطاقات الائتمانية لغرض السرقة كما يستعمل أيضا لإثبات الهوية كقياس حيوي سلوكي .,"{""question_type"": ""اٍشرح""}"
arasag,48,ماهي وظيفة برنامج راصد لوحة المفاتيح؟,يقوم بتسجيل جميع  نقرات لوحة المفاتيح و التمكن من معرفة كلمة المرور للحساب الالكتروني و الاستيلاء عليه ,3,0.0,5.0,cybercrimes,short_answer,7,arabic,,تسجيل جميع ضغطات المفاتيح  وبالتالي كل كلمات المرور المدخلة على الكمبيوتر و أرقام البطاقات الائتمانية لغرض السرقة كما يستعمل أيضا لإثبات الهوية كقياس حيوي سلوكي .,"{""question_type"": ""اٍشرح""}"
arasag,48,ماهي وظيفة برنامج راصد لوحة المفاتيح؟,التجسس على الضحية بطريقة غير مشروعة فهو يمكن من الحصول على كل ما يكتبه الضحية بلوحة المفاتيح وبالتالي الحصول على مختلف كلمات السر و المعلومة الخصوصية,3,0.0,5.0,cybercrimes,short_answer,7,arabic,,تسجيل جميع ضغطات المفاتيح  وبالتالي كل كلمات المرور المدخلة على الكمبيوتر و أرقام البطاقات الائتمانية لغرض السرقة كما يستعمل أيضا لإثبات الهوية كقياس حيوي سلوكي .,"{""question_type"": ""اٍشرح""}"
arasag,48,ماهي وظيفة برنامج راصد لوحة المفاتيح؟,التجسس على نقرات لوحة المفاتيح وارسالها للمجرم ليتمكن من معرفة كلمات المرور وفك التشفير,3,0.0,5.0,cybercrimes,short_answer,7,arabic,,تسجيل جميع ضغطات المفاتيح  وبالتالي كل كلمات المرور المدخلة على الكمبيوتر و أرقام البطاقات الائتمانية لغرض السرقة كما يستعمل أيضا لإثبات الهوية كقياس حيوي سلوكي .,"{""question_type"": ""اٍشرح""}"
arasag,48,ماهي وظيفة برنامج راصد لوحة المفاتيح؟,يقوم راصد لوحة المفاتيح بحفظ النقرات على لوحة المفاتيح ليتمكن من الحصول عليها المخترق للكشف على الأرقام السرية والبريد الالكتروني وبعض المعلومات الخاصة,3,0.0,5.0,cybercrimes,short_answer,7,arabic,,تسجيل جميع ضغطات المفاتيح  وبالتالي كل كلمات المرور المدخلة على الكمبيوتر و أرقام البطاقات الائتمانية لغرض السرقة كما يستعمل أيضا لإثبات الهوية كقياس حيوي سلوكي .,"{""question_type"": ""اٍشرح""}"
arasag,48,ماهي وظيفة برنامج راصد لوحة المفاتيح؟,جزء من نظام الحماية بحيث يكشف عن هوية المستخدم بمجرد استعمال لوحة المفاتيح ,2,0.0,5.0,cybercrimes,short_answer,7,arabic,,تسجيل جميع ضغطات المفاتيح  وبالتالي كل كلمات المرور المدخلة على الكمبيوتر و أرقام البطاقات الائتمانية لغرض السرقة كما يستعمل أيضا لإثبات الهوية كقياس حيوي سلوكي .,"{""question_type"": ""اٍشرح""}"
arasag,48,ماهي وظيفة برنامج راصد لوحة المفاتيح؟,يستخدم على مستخدم جهاز الحاسوب من أجل التجسس عليه ومن أجل الحصول على معلومات وهو غير قانوني,2,0.0,5.0,cybercrimes,short_answer,7,arabic,,تسجيل جميع ضغطات المفاتيح  وبالتالي كل كلمات المرور المدخلة على الكمبيوتر و أرقام البطاقات الائتمانية لغرض السرقة كما يستعمل أيضا لإثبات الهوية كقياس حيوي سلوكي .,"{""question_type"": ""اٍشرح""}"
arasag,48,ماهي وظيفة برنامج راصد لوحة المفاتيح؟,يسجل جميع ضغطات لوحة المفاتيح بما فيها الكلمات السرية ,2,0.0,5.0,cybercrimes,short_answer,7,arabic,,تسجيل جميع ضغطات المفاتيح  وبالتالي كل كلمات المرور المدخلة على الكمبيوتر و أرقام البطاقات الائتمانية لغرض السرقة كما يستعمل أيضا لإثبات الهوية كقياس حيوي سلوكي .,"{""question_type"": ""اٍشرح""}"
arasag,48,ماهي وظيفة برنامج راصد لوحة المفاتيح؟,تسجيل كل ما يكتبه المستخدم على لوحة المفاتيح للحصول على كلمة السر مثلا,3,0.0,5.0,cybercrimes,short_answer,7,arabic,,تسجيل جميع ضغطات المفاتيح  وبالتالي كل كلمات المرور المدخلة على الكمبيوتر و أرقام البطاقات الائتمانية لغرض السرقة كما يستعمل أيضا لإثبات الهوية كقياس حيوي سلوكي .,"{""question_type"": ""اٍشرح""}"
arasag,48,ماهي وظيفة برنامج راصد لوحة المفاتيح؟,تقفي اثر كلمات المرور، تسجيل اي مستخدم منفصل لوحة المفاتيح.,2,0.0,5.0,cybercrimes,short_answer,7,arabic,,تسجيل جميع ضغطات المفاتيح  وبالتالي كل كلمات المرور المدخلة على الكمبيوتر و أرقام البطاقات الائتمانية لغرض السرقة كما يستعمل أيضا لإثبات الهوية كقياس حيوي سلوكي .,"{""question_type"": ""اٍشرح""}"
arasag,48,ماهي وظيفة برنامج راصد لوحة المفاتيح؟,حساب ضربات المفاتيح و الوتيرة ليتمكن من إعطاء معلومات حول الشخص,2,0.0,5.0,cybercrimes,short_answer,7,arabic,,تسجيل جميع ضغطات المفاتيح  وبالتالي كل كلمات المرور المدخلة على الكمبيوتر و أرقام البطاقات الائتمانية لغرض السرقة كما يستعمل أيضا لإثبات الهوية كقياس حيوي سلوكي .,"{""question_type"": ""اٍشرح""}"
arasag,48,ماهي وظيفة برنامج راصد لوحة المفاتيح؟,يمكنه رصد جميع الكلمات التي قام المستخدم بكتابتها و بذلك يستطيع معرفة كلمات السر … الخ,2,0.0,5.0,cybercrimes,short_answer,7,arabic,,تسجيل جميع ضغطات المفاتيح  وبالتالي كل كلمات المرور المدخلة على الكمبيوتر و أرقام البطاقات الائتمانية لغرض السرقة كما يستعمل أيضا لإثبات الهوية كقياس حيوي سلوكي .,"{""question_type"": ""اٍشرح""}"
arasag,48,ماهي وظيفة برنامج راصد لوحة المفاتيح؟,وظيفتها تسجيل أي حرف يكتب عن طريق لوحة المفاتيح و يتم عن طريقها سرقة كلمات المرور المكتوبة سابقا عن طريق لوحة و حتى سرقة المعلومات الخاصة بالمستخدم .,3,0.0,5.0,cybercrimes,short_answer,7,arabic,,تسجيل جميع ضغطات المفاتيح  وبالتالي كل كلمات المرور المدخلة على الكمبيوتر و أرقام البطاقات الائتمانية لغرض السرقة كما يستعمل أيضا لإثبات الهوية كقياس حيوي سلوكي .,"{""question_type"": ""اٍشرح""}"
arasag,48,ماهي وظيفة برنامج راصد لوحة المفاتيح؟,يقوم بتسجيل المفاتيح المضغوطة كمعلومات ويرسلها لصاحب البرنامج لكي يتمكن من استعمال هذه المعلومات في قرصنة المستخدم,2,0.0,5.0,cybercrimes,short_answer,7,arabic,,تسجيل جميع ضغطات المفاتيح  وبالتالي كل كلمات المرور المدخلة على الكمبيوتر و أرقام البطاقات الائتمانية لغرض السرقة كما يستعمل أيضا لإثبات الهوية كقياس حيوي سلوكي .,"{""question_type"": ""اٍشرح""}"
arasag,48,ماهي وظيفة برنامج راصد لوحة المفاتيح؟,"اتباع ضربات لوحة مفاتيح المستخدم ونقلها للمخترق, حتى يحصل على جميع الارقام السرية الخاصة به",2,0.0,5.0,cybercrimes,short_answer,7,arabic,,تسجيل جميع ضغطات المفاتيح  وبالتالي كل كلمات المرور المدخلة على الكمبيوتر و أرقام البطاقات الائتمانية لغرض السرقة كما يستعمل أيضا لإثبات الهوية كقياس حيوي سلوكي .,"{""question_type"": ""اٍشرح""}"
arasag,48,ماهي وظيفة برنامج راصد لوحة المفاتيح؟,يقوم بتسجيل النقارات المستخدم على لوحة المفاتيح بغرض كشف كلمات السر ومعلومات شخصية وارسالها إلى المخترق,2,0.0,5.0,cybercrimes,short_answer,7,arabic,,تسجيل جميع ضغطات المفاتيح  وبالتالي كل كلمات المرور المدخلة على الكمبيوتر و أرقام البطاقات الائتمانية لغرض السرقة كما يستعمل أيضا لإثبات الهوية كقياس حيوي سلوكي .,"{""question_type"": ""اٍشرح""}"
arasag,48,ماهي وظيفة برنامج راصد لوحة المفاتيح؟,معرفة الكلمات والحروف المستعملة على تلك لوحة المفاتيح وهذا للحد من الاختراق,0,0.0,5.0,cybercrimes,short_answer,7,arabic,,تسجيل جميع ضغطات المفاتيح  وبالتالي كل كلمات المرور المدخلة على الكمبيوتر و أرقام البطاقات الائتمانية لغرض السرقة كما يستعمل أيضا لإثبات الهوية كقياس حيوي سلوكي .,"{""question_type"": ""اٍشرح""}"
arasag,48,ماهي وظيفة برنامج راصد لوحة المفاتيح؟,التجسس على ضربات لوحة المفاتيح وتسجيلها حيث من خلالها يستطيع الهاكر معرفة كلمة المرور,3,0.0,5.0,cybercrimes,short_answer,7,arabic,,تسجيل جميع ضغطات المفاتيح  وبالتالي كل كلمات المرور المدخلة على الكمبيوتر و أرقام البطاقات الائتمانية لغرض السرقة كما يستعمل أيضا لإثبات الهوية كقياس حيوي سلوكي .,"{""question_type"": ""اٍشرح""}"
arasag,48,ماهي وظيفة برنامج راصد لوحة المفاتيح؟,راصد لوحة المفاتيح  يتم حفظ كل ما تم كتبه أو ضغط عليه في لوحة المفاتيح و يمكن العودة اليه نستطيع من خلاله مثلا حفظ كلمه السر الأشخاص الذين يستعملون الجهاز المحمل براصد ,2,0.0,5.0,cybercrimes,short_answer,7,arabic,,تسجيل جميع ضغطات المفاتيح  وبالتالي كل كلمات المرور المدخلة على الكمبيوتر و أرقام البطاقات الائتمانية لغرض السرقة كما يستعمل أيضا لإثبات الهوية كقياس حيوي سلوكي .,"{""question_type"": ""اٍشرح""}"
arasag,48,ماهي وظيفة برنامج راصد لوحة المفاتيح؟,يستخدم كقياس حيوي سلوكي للتاكد من الهوية، معرفة كلمات السر او ارقام المرور عند الاختراق,5,0.0,5.0,cybercrimes,short_answer,7,arabic,,تسجيل جميع ضغطات المفاتيح  وبالتالي كل كلمات المرور المدخلة على الكمبيوتر و أرقام البطاقات الائتمانية لغرض السرقة كما يستعمل أيضا لإثبات الهوية كقياس حيوي سلوكي .,"{""question_type"": ""اٍشرح""}"
arasag,48,ماهي وظيفة برنامج راصد لوحة المفاتيح؟,التجسس عن طريق ربطه بلوحة المفاتيح التي تخزن الضربات ,3,0.0,5.0,cybercrimes,short_answer,7,arabic,,تسجيل جميع ضغطات المفاتيح  وبالتالي كل كلمات المرور المدخلة على الكمبيوتر و أرقام البطاقات الائتمانية لغرض السرقة كما يستعمل أيضا لإثبات الهوية كقياس حيوي سلوكي .,"{""question_type"": ""اٍشرح""}"
arasag,48,ماهي وظيفة برنامج راصد لوحة المفاتيح؟,تسجيل كل ما يكتبه المستخدم على لوحة المفاتيح تمكن المجرم من استرجاع كل الحروف التي يدخلها الضحية,3,0.0,5.0,cybercrimes,short_answer,7,arabic,,تسجيل جميع ضغطات المفاتيح  وبالتالي كل كلمات المرور المدخلة على الكمبيوتر و أرقام البطاقات الائتمانية لغرض السرقة كما يستعمل أيضا لإثبات الهوية كقياس حيوي سلوكي .,"{""question_type"": ""اٍشرح""}"
arasag,48,ماهي وظيفة برنامج راصد لوحة المفاتيح؟,يعمل هذا البرنامج على تسجيل كل ما يترصده لوحة المفاتيح ,2,0.0,5.0,cybercrimes,short_answer,7,arabic,,تسجيل جميع ضغطات المفاتيح  وبالتالي كل كلمات المرور المدخلة على الكمبيوتر و أرقام البطاقات الائتمانية لغرض السرقة كما يستعمل أيضا لإثبات الهوية كقياس حيوي سلوكي .,"{""question_type"": ""اٍشرح""}"
