dataset,exercise_set,question,answer,grade,min_grade,max_grade,subject,exercise_type,isced_level,language,rubric,desired_answer,metadata
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",Porque as células precisam de oxigênio para se manter vivas produzindo energia.,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",Pois o sangue que o coração bombeia tem oxigênio,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",Porque o oxigênio está no sangue,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",Porquê em nosso corpo todo tem oxigênio,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",Pois o organismo armazena um pouco de oxigênio e não soltamos todo quando expiramos,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",Por que seria meio automático pelo seu cérebro,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",Porque o nosso corpo sempre está realizando trocas gasosas e o nosso corpo possui oxigênio.,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",Pois temos como se fosse uma reserva e quando ela acaba nossos pulmoes mulcham e nao consiguimos ficar sem respirar,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",Pois o organismo humano trabalha para nos ajudar em situações como essa. Mesmo tentando após um certo intervalo de tempo nós voltariamos a respirar inconscientemente,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",Nsjxixjsnndxkzkmsndxjkxxkxk,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",Babi do babi do biruleibe leibe?,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?","pois tem ar armazenado no nosso corpo, nas nossas celulas",0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?","Por que o nosso pulmao temos um limite de expandir, por esse motivo não podemos.",0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",Porque é o cérebro quem 'comanda' os sistemas do corpo como enviar sangue para o corpo todo e o coração bater.,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",Por que vai passando o tempo e vai ficando difícil de respirar,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",Atrapalha no caso de pessoas que não tem boa filtração ou possuem problemas de bronquite.,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",Pois quando você respira você utiliza movimentos involuntários.,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",Porque a respiração é um movimento involuntário,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",Porque é um movimento involuntário do corpo humano.,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",Pois respirar é involuntária e se seu corpo perceber que está faltando oxigênio ele vai fazer você respirar,1.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?","Pois a respiração é involuntária e, querendo ou não, uma hora incoscientemente você faz respirar, seja depois de desmaiar ou não",0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?","Minha vida é alegre, feliz e demais.Eu",0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",Porque a respiração é um movimento involuntário.,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",Porque o oxigênio e fator principal para vive e o corpo intuitivamente luta pela sobrevivência até desmaiar e ficar inconsciente,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",Pois o sistema nervoso impede que isso aconteça,1.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?","Porque o oxigênio faz muitos órgão funcionar,sem ele o coração pode parar",0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",Pois respirar é um movimento invonluntario .,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",A respiração é um ato involuntário,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",n sei explicar,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?","Porque o organismo humano impede que a pessoa pare de respirar, fazendo com que ela volte a fazer a respiração antes de ter a falta de ar total.",0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",porque mesmo que voce queira é instintivo voce voltar a respirar normalmente,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",Porque respirar é um ato involuntário,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?","Porque o organismo necessita do oxigênio, portanto se torna um ato totalmente involuntário quando necessário.",1.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",Porque o pulmão não permite,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",-,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",pois sendo o oxigênio voce morre,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?","As pessoas não conseguem parar de respirar, pois a respiração é uma ação involuntária.",0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",Pois sem o oxigênio tudo para de funcionar,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?","A respiração é controlada pelo bulbo, então mesmo que alguém queira provocar a falta total de oxigênio não iriam conseguir, já que o bulbo é um músculo involuntário então você não o controla.",0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",a,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?","a respiração e um ato involuntário, vc nao consegue controlar",0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",porque quem comanda a respiração é o bulbo e mesmo se alguém tentar prender a respiração não vai conseguir pois o bulbo vai comandar seu sistema respiratório e consequentemente você vai respirar .,3.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?","Pois a respiração também é controlada por um órgão no sistema nervoso, e sua ação é involuntária.",1.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?","Pois a respiração também é controlada por um órgão no sistema nervoso, e sua ação é involuntária.",2.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",Pois é uma ação involuntária.,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",Porque o movimento respiração é um movimento involuntário.,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",.,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",.,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",.,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",Vou pegar um táxi para mim é um pouco mais a célula do mundo look do desfile da escola pública de transporte,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",.,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",Pois ela iria desmaiar e voltando a respirar normalmente,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",Pois o psicológico da pessoa não consegue causar isso,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",Porque ele também está presente no sangue.,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",Porque é um ato involuntário.,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?","Porque nós dependemos do oxigênio para viver, mesmo você querendo segurar a respiração, você não consegue.",0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",Porque a respiração e um ato involuntário,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",Pois o oxigênio está armazenado nos pulmões e porque a respiração é involuntária.,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",Pois é um movimento involuntario,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",Pois o organismo volta a respirar por conta própria pra salvar a vida do ser humano.,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",O bulbo impede que nos sufoquemos,1.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?","Por causa do bulbo, que tem a função de tornar a respiração um involuntário.",0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",Beibe beibe do beibe do biruleibeleibe,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",Por conta dos movimentos involuntarios controlados pelo bulbo,1.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",.,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",Pois o pulmão é um órgão involuntário que um pouco antes do oxigênio acabar ele começa a respirar involuntariamente assim não causando sua perda total,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",.,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",?,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",.,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",Pois quando você tampa a respiração chega uma hora que involuntariamente o cérebro vai fazer voce soltar,1.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",Porque a respiração é uma ação involuntária.,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",pois a respiração é involuntária.,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?",É um movimento involuntário,0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?","Por causa do cérebro, fazendo uma ação involuntária",0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
ptasag2018,44,"Em condições normais e estando acordada uma pessoa pode suspender a respiração temporariamente ou acelerar o ritmo respiratório na hora em que desejar fazê-lo. Mas uma pessoa não consegue mesmo que queira, provocar a falta total de gás oxigênio no organismo simplesmente parando de respirar. Por quê?","Pois depois de um tempo, involuntariamente nosso cérebro nos faz respirar",0.0,0.0,3.0,biology,short_answer,3,portuguese,,,
