text_id_kaggle,full_text,gender,grade,race_ethnicity,num_words,num_words2,num_words3,num_sent,num_para,num_word_div_para,MTLD,TTR,Type,Token,task,SES,prompt,Overall,Cohesion,Syntax,Vocabulary,Phraseology,Grammar,Conventions,set
9818D8926288,"Important lesson,can tech you lessons, about the students,and what school.

Always be safe at school. learn to succeed

College/sloarships. you have to be focus and work hard. Help other students. help others students to have a better future. sports sloarship. keep grinding work harder to go pro. All of this can help you in the future.

Students. students from different schools are very different. Dont try to get bully or dont be the bully. Do your Homework. If you dont do your homework u will get a bad grade. Study for a test. If you dont study for a test theres a good chase you might get it wrong. just work hard to order to sussed.

Lessons can help you in life

.Jobs. Get a good job to retrace. Sports. sport. can help you go pro and be famous. Dont do dumb stuff. dont rob,dont break into homes or stores just dont do that. These things can help you in the future.

Learn from lessons. You have to learn form bad lessons. I think this essay was easy and it was good.

By: Generic_Name",Male,8,Hispanic/Latino,331,188,184,29,8,23,53.99826535,51.06382979,96,188,Independent,Economically disadvantaged,Lessons with elementary school students,2,2.5,2,2,3,3,2.5,train
982053C6DAD6,"Taking advantage of opportunities at a young age will significantly impact your future abilities of choosing your correct career path. Futhermore, when you're young, you have more time to research about the career that you are interested in. Most teenagers at a young age choose multiple careers of what is most interesting and cool looking to them. What's very important is that the particular person is willing to pursue in that career. At a younger age, most children get encouraged by their parents to love a specific subject. Nonetheless, depending on the subject that a teenager likes, that'll most likely be the career they pursue. It may also not be the career path they choose since it differs as they grow. When you're at a young age, you tend to gather information quickly, and also learn quicker.

Parents make sure that their child not only succeeds in life, but also chooses the carrer they believe is most fit for their desire. Choosing a career may include lots of pressure and thinking. It's always best to talk to your parents for advice, or to speak with your teachers. The parents may sign their child up for activities they think would be identical to their career choice. Most teens would feel that their parents only wanted them to pursue in a career that they have, or from a family legacy as tradition. Nevertheless, it's always important to have a young aged teenagers opinion about their career path as well.

Teens at a young age tend to become more interested in careers more than adults. It's a fact that a teenagers brain consumes

5X

the information quicker then it would if an adult had. Being freshly exposed to a career at a young age benefits the teenager for future desires. It'll give the teenager some time to think about what careers he/she wants to get into, and how she/he is going to do it.

When there is a young aged teenager, it's best that they gather information slowly, and step-by-step. For example, youtube videos upon the career, games, and movies. Every young adult would prefer some entertainment with a little bit of knowledge, and facts being thrown at them. These activities will satisfy the teenager, and It'll be the introduction to their future career path. Teenagers play an important role in today's generation. It is vital that they should have some experience or knowledge upon what career they want to obtain, and become successful in.

High school provides plenty of options for young adults, espesically programs and clubs that they could attend. High schools also provide AP courses, which is an advance placement course. These courses will be a bit difficult, but will benefit the teenager of whichever career they want to achieve. It's always necessary for your teenager to stop by, and speak to his/her counselor once in a while to check up on his/her grades, and how she's doing overall.

The counselor will provide him/her the best information needed to achieve the teenagers goal.

When providing options to a young age teenager, it's best that you make it seem less work as possible. Teenagers most likely wouldn't like the sound of work, and would much rather hear about electronics, or the new clothing line at hot topic. Nevertheless, it's an exquisite idea to make sure that a teenager begins choosing his/her career during high school, so they could be more accurate with it once they are old enough. It will give the brain enough time to obsorb all the information they learn, and use it for the future.",Female,11,White,561,621,597,33,9,66.33333333,75.30158322,40.09661836,249,621,Independent,Economically disadvantaged,Career commitment,4,4,3.5,4,4,3.5,4,train
98318D414246,"Hook

Is it really true that Imagination is more important than knowledge.

Thesis

I honestly disagree with this knowledge is important.

Claims

Knowledge is more important than Imagination.

Can Imagination be helpful to you.

Imagination can happen to some people.

Knowledge is more important that Imagination

Knowledge helps your future become successful so how will Imagination help you. It wouldnt really help you just by seeing things with your head. Lets say you played would you rather would you rather have good knowledge or have Imaginations. Is there a way for Imagination to help you?

Can Imagination be helpful to you

Seeing things with your head wont help anything ,but it might help you if you think of anything it will just appear ,although, its not really there. Lets say you want a snow day you just Imagine its snowing outside but you still have school and theres not really snow there. Some people do Imagine things but why?

Imagination can happen to someone

A person starts to imagine things when he or she feels alone ,so he or she starts to think of an imaginary friend and they think that helps them not feel alone. Say that you just played your new game and you start to imagine in your head how fun the game was ,and what things you did in the game. Lets see what we learned.

Conclusion

That was all my reasons why I disagree what Albert Einstein said. Knowledge is more important than Imagination, what can Imagination do to help you, Some people can start to Imagine and think that it will help them. those where my reasons why i disagree.",Male,8,Hispanic/Latino,234,276,276,18,16,17.25,47.55027624,40.57971014,112,276,Independent,Not economically disadvantaged,Imagination,2.5,2.5,3,2.5,2,2.5,2.5,train
983D4402B74F,"Not everyone in the world is able to accomplish their dream. There are so many obstacles that make a dream impossible and a lot of important things to give up in order to reach it. The British Prime Minister Winston Churchill once said that ""success consists of going from failure to failure without loss of enthusiasm."" I agree with Winston Churchill because I also believe that failure, hope, and enthusiasm are the three keys to success in life.

First, all the things have two sides. the bad side and the good one, not everyone can see this two sides because of two simple reason. The first reason is because they do not try hard enough to find a solution. The second reason is because they loss their hope. Failure has two side but they are hard to see. The bad side of failure is that you did not reach that goal in your first or second try and you give up everything. The good side is that you fail but you learn a little bit on the way and that the next time you will be more close to reach that lovely goal.

Second, some things that i have learn from family, friends, and own experiences is that hope is the most powerful thing in the world. Most people tempt to lose their hope when they fail, while for others that maintain it can be more able to success. When I try something and I fail I always ask a question to my self. The question is What would I be without hope? When i answer that question I feel that all my strength and enthusiasm that I need for reaching that dream come to me.

Lastly,

a person can not reach a goal without been enthusiast. No one in the world would fight for something that is not interested on. Enthusiasm is what give you the strength and hope to keep trying until you success. Enthusiasm can also be lose by a person when they fail so many times. The thing that make people lose their enthusiasm is the time.

In conclusion, in order to be a successful person in life you need to make sure not to lose the three keys. Failure, that help you to gain experience, hope that help you to not give up, and enthusiasm that help you to keep trying. This are the three keys. Next time that you fail just thing about this three keys and you will be able to success in your life.",Male,12,Hispanic/Latino,413,422,422,25,6,70.33333333,51.06209217,35.30805687,149,422,Independent,Not economically disadvantaged,Success and failure,3,4,3,3,3.5,3,4,train
985A32A20F03,"A career at a young age?

In some societies, students are expected to identify a career by the time they enter to high school, but the big question here is: Do you think is a good idea for students to commit to a career to a young age?

To commit to a career at a young age is a good idea for students, who are interested to study a long career, for example: Doctors, pediatric, layer, teachers, etc. If students start to study this careers at a young age, they will be a great future for this country.

Also if students start to study at young age they will have more opportunities to continue with their careers, for example; if a teaher wants to start a new career, they can do it because he is young and has the capcity to continue.

To start a career at young age also has some desventages, here are some explamples why is not a good idea to start with their career at young age. Probably they will get tired of the school, they will to regret to study some career that years later reliace that they do not like.

In conclusion to commit to a career at young age is a exelent idea for the students, that is why, we have to motivate and support them with their careers, would be a good idea if teachears and consular, start to help them to find the corect career for their life.",Female,11,Hispanic/Latino,264,247,247,8,6,41.16666667,33.22700797,38.46153846,95,247,Independent,Not economically disadvantaged,Career commitment,3,3.5,2.5,2.5,2.5,3.5,2.5,train
985FC4A0FAE2,"Some school are offering distance learning ash an opportunity for a student attend classes from home by way of online or video conference. I think this would be a good idea because is offering a good opportunity for people that can not be able to attend the school during the morning for other occupation personal and give a chance to get the diploma .Also is good opportunity to the people the can not be able to attend classes because they work. Is good opportunity for the people that can not attend classes and miss school because they do not have transport to go school. But is amazing that can take one class online without attend to school that's a lot of benefit for people that don't work .Is offering a big opportunity to take the class at home and do not drive every day to the class in the school.

Being able to to attend classes by home online is a good opportunity because not all school is offering the chance to take classes by home online. Taking classes online can improve the student and offering the opportunity to graduate without attend the schools and miss classes for not reason. This would be more benefit because some student skip classes when they go to school so they are losing his grades. But with the opportunity doing online student can make the class and not skip school and class for not reason.

Student can learn more with this benefit doing online because they can no get distracted by his friend of the side and can get more focus in the class online. for instance The students would be better doing the class online because when they go to school they get a lot of distracted and not put attention to the teacher when they talk .But online no body is making noise by your side and interruption to you that's helping to you a lot .Is good benefit to can graduated and doing all the think well online at home.

Some student can be more benefit because they have to work and be able to do online is good opportunity to all students can finish the school. For example they can finish extra work after they work a long they and be able the pass the grade doing all the step at home without go the school and miss the class offering the opportunity to do online without going anywhere just by doing online can be more benefit because can not be more stressing like in the school when you have to do a lot of work do not get the correct time to do it ,but when with this opportunity can be the best option to can finish late and extra work. and Also they don't have to find a transport to go to the school every day they only have to join online and make the work.

Finally i think this opportunity is huge benefit for the people the don't have the chance to go the school and for those students that need to graduated because they have to do a lot of think but want to get his diploma this can be the best opportunity for those people that want to be some one in his future some people have to work hard every day and they don't have good opportunity to finish they high school but in this school they offering a huge benefit that give to us a opportunity to take classes online that's going to be for me the best opportunity the i never seen before in schools .",Male,12,Hispanic/Latino,580,610,604,14,5,120.8,42.58031483,24.26229508,148,610,Independent,Economically disadvantaged,Distance learning,2,2.5,2.5,2.5,2,2.5,2.5,train
9860EE12D1B3,"In this competitive world people have to be a mastered in many things, but people are used to work in places that they are in comfort. Usually, people don't try to do something new that they are already do. What is the best advise to get growing? Ralph Waldo's statement is one, which motivates to others to explore new areas, and people will not grow, if they do always the same.

To begin, in the society there are many jobs where is necessary to expand in new areas to get improvement like photographers that usually work shooting pictures, but they know how to shot a video also. Photographers can explore new areas like cinematography world or work as a journalist. They know that explore new areas is best way to grow as professional. In addition, people already know that leaving the comfort zone is another way to get a personal growing like student that travels to another country to continue his studies or like a doctor how explores new medicine branches to find a cure for illness. Both have the knowledge that exploring areas that they commonly are no related, will help them to grow. Exploring new areas led everyone to get a growing.

To add, People will not be able to grow, if they don't change in order to grow. Persons that know how to do something very well, such as carpenter or construction, they decide to create their own businesses ,but they are scared to fail. They are afraid to do something new as manage a businesses even if they are mastered on it. Entrepreneurs should to undertake their companies, and they should to invest in new equipment try to grow. if they just keep doing the same without invest, they will not grow as company. In contrast, many people say if someone do always the same, they will be a professional in that area. like a professional sport player because they do always the same. However, even the professional sport player do something different every time, they have to improve their skill. If they just keep doing the same they can't play and be the best player either. This ideology is applied to many different areas where the subject want to be successful.

In conclusion, Ralph Waldo Emerson's statement has the reason, for people is not able to achieve their goal when they do constantly the same. People should explore beyond they are used to do in order to get growing. In many circumstances dare to do new things will gave people a benefit. Changes in live are always good it is just will to do it. People don't have to be mastered in one thing but many of them.",Male,12,Hispanic/Latino,416,459,453,25,4,113.25,51.90749897,38.34422658,176,459,Independent,Not economically disadvantaged,Trying something beyond what you have mastered,3.5,4,3,4,3,3.5,3.5,train
9872487371ED,"Imagine a place where honesty is the best policy.

I disagree with the old proverb because honesty might hurt peoples feels around you, honesty can make people not like you no more, and honey can not be used in a matter that you speaking of.

First when you tell people how you really feel about them it might hurt you in a way too, when people find out how you feel about them it can be good or bad, when people tell true about someone it may hurt them, and how people tell you how they feel about you it can be hurtful.

Second when you tell someone how much you do not care about them can make you look bad, when you have a friend that you tell stuff that you do not like about him can be hurtful, when you talk about people in front of them can not help your friendship with them, when you said hurtful things about them they will not like you any more,and how you tell people about what you do not like about them it can be harsh.

Finally when you tell people how you really feel in a different way can still be hurtful, the way you tell someone you do not like them can be more hurtful to them, when you speak of some one but in a different way can still grateful of hurtful, when you talk about someone in a nice vice but it can still be mean, and how you talk about someone is up to you no matter what you say.

There for you should not tell people how you feel about them no matter what you said or what they said about you.",Male,8,Asian/Pacific Islander,278,289,288,6,6,48,34.217171,32.87197232,95,289,Independent,Economically disadvantaged,Honesty,3,3,2.5,3.5,3.5,3,3,train
987A42F72474,"There are some student that from a young age they have in mind of what career they want to choose i life. there some that they don not know from which career to choose from so is very important that when you enter high school you try to select a career that you would like for your future in life, but also you need to be thinking if you are going to go to college you need to start thinking about that to. some societies want student to to choose to which college there going to go to or what they want to be in life or what kind of things they make them happy or in what they are good for? many people have skill on many different things when you get to high school you will to choose something. some societies let student decide they wait until there going to graduate to see what they would like to, some choose to continue with school other choose to not go to college. so is very important that you start from younger age at seen what career you like which university you would like to go because with having something in mind you will find out why are you studying so hard what are you spending a lot of time in school

Example: if you choose what you like or what you wan to study it will be very easy for you that when you want to graduate you won't struggle to much thinking about what do i choose or what is best for me? many people don't know what they want or many people do not choose nothing they only want to graduate and get their diploma and there done, but other they fight for what they want what are capable to do or show.",Male,11,Hispanic/Latino,298,308,306,7,2,153,37.66366167,36.36363636,112,308,Independent,Economically disadvantaged,Career commitment,3,2.5,2.5,3,3,3,3,train
98823BEE8E85,"I'm very interested in the nurse and now there's an opportunity that school tell us to strive for an internship in this hospital, i'm very glad to attend this competition. Because i really like and also thirst for be a nurse and i think nurse can help a lot of people.

First, i usually learn some knowledge about nurse in books or online. There's some books that people write their experience about how could they become a nurse, how the nurse job looks like and also some story that they have met. Actually i know, it's a hard job to learn, even my first language is not English, it become harder. But when i see the story, see the interesting experiment, i'm fascinated. Sometimes, i also go to find some volunteers about nurse, it always help me learn a lot that i can't learn from the book.

Second, i think to be a nurse is arrogant. People always say "" Nurse is just like an angle"", they help people from disease. As i said, i have read a story that makes me shake: Once in a night, the nurse was ready to finish her work, but suddenly, a man run in to the hospital and there's blood in his arm, he said somebody want to hurt him, that nurse keep him in to the restroom and called 911 first, she try her best to bind up his arm, she wrote in the book"" I'm so scary and my hand was shaking, but soon i clam down, i know i'm the hope for him"". This story makes me have different understanding about nurse, this job can even save people's life. What a mighty job it is!

In conclusion, i hope i can get this opportunity, this hospital have high opinion in VA, and there's more projects that can makes me learn. This is a rare chance for me and i have plenty of time during the summer brake.",Female,11,Asian/Pacific Islander,290,338,327,14,4,81.75,57.23393588,45.26627219,153,338,Independent,Not economically disadvantaged,Internships and shadowing,3,3,2,3,3,2.5,3,train
988BFF516FA0,"We have many parks that provide a wide of variety of interesting activities for everyone. There is many activities to enjoy ,But i will give you a specific activity that people would enjoy spending time outdoors. Why someone might find that activity enjoyable?, i will explain and give specific details.

As we all know that parks provide many activities for us. One enjoyable activity is playing soccer ,You don't need to have good skills to play soccer. Many teens play soccer or they are in a soccer team , because they enjoy it. I know there is a lot of enjoyable activities , but i chose soccer. I play soccer with my friends and family , we really find it enjoyable to go outdoors and have some fun together. Many kids don't like going outside because they think sports are boring , But they aren't boring to me. In the summer time parks are open for you to enjoy activities with your kids and family. You can choose to do any activity you think is enjoyable for your family. Soccer is a sport that can help you keep you healthy and have a good body shape. Your kids will enjoy playing soccer with their friends outdoors. Many parents don't let their kids go places with their friends , because they think something bad might happen to them.

Meanwhile , many kids like to play other sports that are different than soccer , but they still enjoy it. Soccer is the same as many sports kids do at school or at parks. Teens spend their time at parks playing many sports during the summer time. My family go to parks to enjoy the water and play games that they never played before. If i enjoy playing soccer i think you will too , why not have some fun and probably hurt ,but hope that doesn't happen to anyone. You feel free when you play a sport you like to play or you might want to try a new sport. Always try something new because there isn't a lot of time to enjoy moments like that.

Also,I think someone might find playing sports enjoyable , because it's fun playing outdoors with your family or friends. We have two seasons that we can play outdoors and you will enjoy it. Also parents will enjoy spending time with their kids. Why not take time out your day so you can spend time with your kids more. Yes , you might not like it but many people do like going outside to the park with their children. I think spending time with your kids will let them know that you care and love them.

In my conclusion one way you could have an enjoyable time outdoors is playing sports. why not go outdoors and have some fun with your friends. Enjoy the time you have with your family and friends , imagine if something happens that causes you to not go outdoors. You might not like going outside ,but do it for you and your own health. Outdoors can also help you get stress out and excise your body more. Enjoy the time you have to enjoy with your family. What activities do you like to spend time outdoors for ?",Female,8,Hispanic/Latino,508,542,546,34,5,109.2,55.69910083,29.5202952,160,542,Independent,Economically disadvantaged,Spending time outdoors,3,2.5,2.5,3,3,2.5,3,train
98AB65F5C7F9,"How to meet some people in many way in online or outside and to not speaking to another person like going out you cant speaking with a person in the shop, library, and going to play something to do outside. Some people change how the people they are. different people like to make new friend's by speaking to someone or everyone. Someone person are different form other person because people are not the someone form other. If someone don't speaking someone is not good to speaking someone form who you don't know. If you like to meet someone who you don't know speaking to the person, and before to to the person look at him or her, and be nice the him or her. if you think of something first think to speak the person make idea of your self.

I like to make friend all the time and i f make friend and his can be my friend too because he is my friend and to make is to be nice and good to everyone in main please. These many opportunities to make friend like help and work in a group and can meet new people in a group for class and form family can meet new people speak or no speak the new people.

Some people can change to not speak with no one because is not use self speak with someone you don't need to do. I think the best is to do anything or something. A positive in live is best to is you can have all of friends and negative you get a pet or just do it make friend.

When i go some please with my dog some don't speak with someone or i see a friend cell and with speak about anything and i go to the a store i speak with the workers to fun a tool for my house and i go to school i meet new people in my classes or out of class.

Some people are bed and good because i don't like the bed people and they get mad fast and the good people are so nice with everyone.",Male,10,Hispanic/Latino,328,368,361,14,5,72.2,25.32391613,31.25,115,368,Independent,Economically disadvantaged,Impact of technology,2,1.5,2,2,2,2,2.5,train
98C692B7B152,"I agree that success consists of going from failure to failure without loss of enthusiasm because you will be exited for your next step and you want to know whats gonna happened once you have passed.

For example if you fail on doing something, you will be exited on doing it again until you haven't pass because you might be thinking thats your dream to achieve it or its really important to achieve what i fail in it. I heard story of a guy he fail a lot but he didn't gave up because he was still interested on the experiment, so he failed like 408 time I think and he passed at 409th times so you can imagine that he was still exited and interested on that experiment that he failed 408 times and he got success at 409 times.

So in life when people failed on something they move on because they might not be interested or exited on that thing that they have failed but many other people will keep trying until they haven't achieve it. they will keep trying because they love it or they are still exited on that work that they have failed.

I know some people don't like doing one thing again and again but if you want to be success in life you have to keep doing it until you haven't achieve it because you can't be success in life without being a failure. when people failed on something they might say that its hard and i am not gonna do it again because they didn't try their best on it, but if you keep trying you will get some hint on it and it will be easier to achieve what you working on. So if you failed on something be enthusiasm on it it will help you more to be success in life.",Male,11,White,287,321,312,8,4,78,41.38149746,35.51401869,114,321,Independent,Economically disadvantaged,Success and failure,3,3,3.5,3,3,2.5,3,train
98CD7819C7EF,"Some people believes that making mistakes is how peoples move on to success. Othes believes that is if we are determinated person and having positives thoughts without limitations. Some others people realized right before they are committing the mistake and they are just avoiding them. Although some say, successing in life without failures, our lifes wouldn't make sense, because we would not learn how to be success in our life's. Actually, successing in life with failures is more baneficial to our life's, because we learn how to believes on us, and we may have a life without doubts.

As a result, if we are the kind of person who doesn't makes any mistakes and realizing to success. i think that we wouldn't know what are we doing wrong to be determinated person. Also most of the people wouldn't have knowlwdge to succes in their lifes. Actually, when people cling to themselves isn't good for their goals in lifes.

However, I believe that making failures is how we move on to succe ss in life and is more beneficial to our life's. Otherwise i can tell the 80% of the people belives that making failures is how we learn to success and we become a civilized person. Sometimes most of the people have goals to achieve in their life's. As a matter of fact,

when we are setting goals to our life's and we can't get that goal it's because we are doing something wrong and we don't even realize what's wrong with it. its when we are learning to be focus and making sure next time to be success and whatever we did wrong.

In fact, sometimes it's hard to when we have had failures a fewers times, because we do not want to commit mistakes, but i think that is a beneficial for most of the people. Because the most mistakes we have and at the same time we overcome to have more experience in life. First of all, when we fix what we did wrong. Also I believe that fixing problems is a good way to be success in life. second of all, my suggestions are that to be a positive person, and determinate, smart, and wise person it make us a better person in success.

In conclusion, some people believes that having failures is how we are success in life and others don't think that way. However i do believe so that to be a success person, we have to fail a fewers times, because it's really important to me to be a determinate person. I think that those are my thoughts to be a better person in successful. and by the way, I'm totally agree that we have to fail first to be a success person.",Male,12,Hispanic/Latino,432,478,460,23,6,76.66666667,42.67622951,33.47280335,160,478,Independent,Economically disadvantaged,Success and failure,3,3,3,3.5,2.5,2,3,train
98D8723E86D0,"Should you start looking for career before you enter high school? Will it help you out and help you get a job that way, and is it important to set goals while your in high school and try to reach those goals in the future? All those question's are important to me because on my opinion those are ways to succeed in life. Those question's can help you in the future if you use them. Knowing what you would like to do in the future can help you out because your school might have classes or after school club's for it.

Yes it is important for young student to start looking for a career before they enter highschool. Why is it important? Its is important because if student's know what they want to do in future, they can take classes in high school to help them do that career. For example if I wanted to be a mechanic, I could take auto collision in edison, and that would start to help me out and give me experience. Knowing what you want to be in the future can help you out a lot, and you do what you like to do, and on my opinion knowing what you want your career to be gives you a advantage in the future.

For some people it isn't a problem to go to high school without know what there going to do in the future. They try to find out what what they like, and what they dont like as a career for the future. Some people go to college not knowing what they want to do and find out till there in college. My sister is one of them because she went into college not knowing what she wanted to do or be, but once she started going to college she found out what she wanted to do which was a ultra sound doctor. Now that she knows what she wants to do she studying and trying to reach her goal as being a ultra sound doctor.

If you already have a mindset on what you want to do you can set goal's for yourself, and once you reach those goal's set harder ones to reach. You can set many type's of goal's like one day owning a 5 bedroom house or owning your dream car. You can set goal's with what ever you want like in the future, present, at school , anywhere.

If your still in school a goal you can set is getting a and b honor roll or turning in all your work or even showing up to class everyday. One of my goal's is to own my first car before I graduate which is a Lexus Is300 2001. Setting goal's is important in life, and Ithink everyone should set some goal's for themselve's.",Male,11,Hispanic/Latino,448,488,475,21,5,95,39.89143579,33.40163934,163,488,Independent,Not economically disadvantaged,Career commitment,3.5,3.5,3.5,3.5,3,3.5,3.5,train
98D8FF9E3C56,"The life is being more modern, people also need to improve themselves. That's why some schools want to offer some programs which are good for students. Some school districts offer programs that allow high school students to graduate in three years instead of the traditional four years. Most students who allow this plan must take courses during the summers or in the evenings or may not be able to take elective courses.

This plan has two positions,some people agree, but others don't think it's a good idea. Is it a good idea? It is. It is a good idea for students to finish high school in three years and enter college or the work force one year early if the students want because they can save time, they can have new experiences, new challenges which help for their life in the future, they still can take elective courses also have vacations latter after college or work if they want.

Let's start with the first reason now. Do you agree that the time is limit? The time is the only thing you can't move back. Because of this, a lot of people, especially students are thinking how to spend time helpful. These programs will help many students save time. They can save one year in school, that also means they can reach success early one year. Many people spend summer having vacations to relax, and evenings watching TV, but the other people spend this time studying. They choose have more time after success instead of have time when they haven't had anything.

The next reason will be the reason help students the most. Most students who follow this plan will have a lot of experiences also challenges because they must have the same knowledge in shorter time than, they will have pressure, but it will grow up ourselves. They can become stronger, independent by working on own and have more information about lessons because this time is not enough for teachers can teach everything, they must research more.

The last reason refers to elective courses. Many students like these courses, but some students don't. These programs do not require to take elective courses, so some students can skip these course which they don't like or do not helpful for their career. They also take these courses after college or work if they want. They can choose also consider what is they need. Moreover, this plan don't require you skip these elective courses, you just may not be able to take these, so if you want to take courses, you can plan for this. It depends on your choice.

On the other hand, many students do not agree this plan. They think it gives stressful for them, they worry about they cannot have enough lessons. But if you think that it means you don't confide your ability also don't try for your future. Sometimes, the life needs challenges to grow up and it will be interesting. To enter college or the work, all we need are knowledge or skill, not how long we took them. You can choose your way, success will come soon or later depends on you.

Conclusion, we should support some schools offer these programs that allow high school students to graduate early if they can. Our life will change if we change, our success will come if we try, and it will happen early if we have a plan. After all, which one do you agree with? It is a challenge but many students can do. However, it will be fair if students can choose take or not these programs.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ",Female,11,Asian/Pacific Islander,969,615,602,37,7,86,60.13831796,32.03252033,197,615,Independent,Not economically disadvantaged,Three-year high school program,3.5,4.5,3.5,4,3.5,3,3.5,train
98DE8992E379,"I'm agree because your first impression it will be the one that represent who you are and it will show your personality, and the people will judge you becauseyour aparience and your actitude, for example, when i was looking for a jod at chipotles restaurant for the first time, they where looking at me strange like i was a bad person or a criminal.

The next day i went to popeye's restaurant with different type of clothes, and they didn't look at me in a strange way, and that was because i was dressing properly, and because my friend tell me to dress better because in the first time when i went to chipotle i was dressing as a bad guy and that make me look inapropiate and i did get the job.

After that i went to chipotle restaruant just for fun to prove if my friend was right and he was, the people from chipotle didn't look at me in a strange way as the first time, i think it's because they didn't remember me but when the manager comes he said, ""hoo hellow you're back,"" then he leave.

The manager was the only person who remembers me and he did not change his opinion about me, i didn't care because by that time i did get the job at popeyes so i decide to leave out of there.

In conclution that day i learn that the first impresion metter and it could affect in your life.",Male,12,Hispanic/Latino,232,257,249,5,5,49.8,45.20555556,45.91439689,118,257,Independent,Economically disadvantaged,First impressions,2.5,3.5,2.5,2.5,3,2.5,2.5,train
98FDB2315471,"Try different thing to grow.

I agree about some time we has to do something the we never do before to learn more and grow to sometime we has to try something different thing to grow because you get defferent, experience and that are how we grow when we try different thing the we already know and if you not try you will not grow because you will no learnd different thing yoou allways try something that person is going to telt you some word that you will feel the you cant not do that or other that you will not grow, about if you not try you will stil not grow of the word that there person said to you about that is not a ostacule if you what to grow you has to try something that you never mastered before because that are how we grow going somethig the we never do before sometime we get fearful because we never do different thing about sometime you has to try if you try you can get beter oportunity sometime you will feel that you cant not you it but you allways has to kip this word in your maid you can do this you are strom you cant do it all the thing the you what to do it because you are a strom person you can do it what ever you what dont be fearful because that can be a ostacule to not grow do all that thing that you what becuase you can do it sometime we can not grow but it ok if that cant happen and sometime we cant grow very fasters that are my reasons remember allways do it dont feel fearful thanks you to take time and read my prompt.",Female,12,Hispanic/Latino,316,297,297,2,2,148.5,23.27269933,28.61952862,85,297,Independent,Economically disadvantaged,Trying something beyond what you have mastered,1.5,1.5,2,2,2,2,1.5,train
992DB55B9726,"When I think about wisdom I think about my grandpa he tell me story of how he lived back in his countries. He talk about how he grow up poor and barely had anything to eat or get though the day and how going to school was a big deal. He also told me how his brother and father died when he was six-eight, but he also told me how he came to America and how hard it was.

When my grandpa was born he was born poor. He had one brother a dad and a mom his dad did constructing and his mom most got everyone ready for school and tried to make everyone food. The closest school near my grandpa was 3.4miles away he had to go walking, but he went to anyway school he cared about his learning and he found it fun. It was a big deal to go to school where my grandpa lived or lived near by not many people get even get to go school at all it was that special.

My grandpa was only five when his father died his father was a man with a lot of problem. His father got him self into so much other people and gang. People looked for father but he kept low until one day he went to work and there were four people waiting for him he tried to run but he was to late because one of them shot him with gun they left him with three gun shot in his body laying on dirt he bleed out before the they could come and save him.

As for grandpa brother he got sick he said sick for two months my grandpa told me he was smart man he teach my grandpa how read and write better my grandpa said ""he the reason why he got such high grades in school"" when he got sick that when my grandpa tried to do everything for him so he can stay alive but back then medicine wasn't very good, and keep in mind we not in the u. s.a and it the year 1976 and if you did have that type of medicine it very expense. The most my grandpa and his mom can do is pray to god every night to get his blessing for his brother and his brother died in his sleep. They dug out a grave for him and everyone said there prayers his mother won't stop crying for one month but then she accept the fact he was dead.

When my grandpa got more older had two daughter and two son and he meant my grandma. He had to take the test to go to u. s.a. He told me it was hard because you had to learn a lot about u. s.a off of a notebook they give and out of that notebook they ask you 50 question out of the 200 question they could ask you, and it all random after he passed him he start to pack his back to America he said ""bye"" to my grandma his two daughter and two sons. When he was going to America he wanted to go to Virginia and he did he told me it was hard at first because he only know a little bit a of English he was looking for a job and he found one he worked at a restaurant and two other job once he start to make money he start to save it up to bring his daughters and sons and his wife he took him about 8 months he said to get all the money saved up. Once he brought them I was born soon after we lived in Generic_City for as long as i can remember now my grandpa works at a schools and is happy with things are right now.",Male,8,Hispanic/Latino,602,655,648,18,5,129.6,40.20565628,36.64122137,240,655,Independent,Economically disadvantaged,Learning from the experience of others,2.5,2.5,2.5,3,3,2.5,2.5,train
992ED17DB3CA,"The benefits of having a good attitude

There are a lot of benefits because of having good attitudes, we can get more time to make again what we were doing and do not stop until we make it the best we could.

In other way, been with a good attitude can help us improve in life that helps us to learn, to concentrate and, to be a good thinking of someone else.

Also, something kind of the same happened to me some time ago when my father was teaching me how to drive, and every time I did something wrong he yelled at me and one day I was with a really bad attitude because of that and than I realized that been mad was not going to help me so i changed my attitude and i learn to drive really fast.

Been mad only makes us worst at doing that because we are not thinking about the positive thinks of that activity just at the negative thinks and thats what makes everything worst.

The benefits of having good attitude its that it can help us to try again something we miss, been frustrated only makes us waste our time and, also having that good attitude makes us improve a lot.",Male,8,Hispanic/Latino,199,211,211,5,6,35.16666667,42.4,46.44549763,98,211,Independent,Not economically disadvantaged,Benefits of a good attitude,2.5,2.5,2.5,3,2.5,2.5,3,train
